"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HAKQJL78","journalArticle","2002","IKEDA, NORIKO; TOIDA, ICHIRO; IWASAKI, AKIO; KAWAI, KOJI; AKAZA, HIDEYUKI","Surface antigen expression on bladder tumor cells induced by bacillus Calmette-Guerin (BCG): A role of BCG internalization into tumor cells","International Journal of Urology","","0919-8172","10.1046/j.1442-2042.2002.00415.x","http://dx.doi.org/10.1046/j.1442-2042.2002.00415.x","","2002","2023-07-03 03:10:21","2023-07-03 03:10:21","","29–35","","1","9","","","","","","","","","","","","","","","","","Publisher: Wiley Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5R42VEK","journalArticle","2002","Porcher, Raphaël; Lévy, Vincent; Chevret, Sylvie","Sample size correction for treatment crossovers in randomized clinical trials with a survival endpoint","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(02)00239-8","http://dx.doi.org/10.1016/s0197-2456(02)00239-8","","2002","2023-07-03 03:10:21","2023-07-03 03:10:21","","650–661","","6","23","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4VH4ASJ","journalArticle","2001","","Sociodemographic and Clinical Predictors of Participation in Two Randomized Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(01)00157-x","http://dx.doi.org/10.1016/s0197-2456(01)00157-x","","2001","2023-07-03 03:10:21","2023-07-03 03:10:21","","526–537","","5","22","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WR57WG32","journalArticle","2000","Shumaker, Sally A.; Dugan, Elizabeth; Bowen, Deborah J.","Enhancing Adherence in Randomized Controlled Clinical Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(00)00083-0","http://dx.doi.org/10.1016/s0197-2456(00)00083-0","","2000","2023-07-03 03:10:21","2023-07-03 03:10:21","","","","5","21","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YKBXA4HT","journalArticle","2000","Rejeski, W. Jack; Brawley, Lawrence R.; McAuley, Edward; Rapp, Stephen","An Examination of Theory and Behavior Change in Randomized Clinical Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(00)00074-x","http://dx.doi.org/10.1016/s0197-2456(00)00074-x","","2000","2023-07-03 03:10:21","2023-07-03 03:10:21","","","","5","21","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3L5AZ7XH","journalArticle","2000","Peterson, Arthur V.; Mann, Sue L.; Kealey, Kathleen A.; Marek, Patrick M.","Experimental Design and Methods for School-Based Randomized Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(99)00050-1","http://dx.doi.org/10.1016/s0197-2456(99)00050-1","","2000","2023-07-03 03:10:22","2023-07-03 03:10:22","","144–165","","2","21","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQN2HA87","journalArticle","1999","ALI-EL-DEIN, BEDEIR; NABEEH, ADEL; ISMAIL, EL-HOUSSAINI; GHONEIM, MOHAMED A.","SEQUENTIAL BACILLUS CALMETTE-GUERIN AND EPIRUBICIN VERSUS BACILLUS CALMETTE-GUERIN ALONE FOR SUPERFICIAL BLADDER TUMORS","The Journal of Urology","","0022-5347","10.1097/00005392-199908000-00015","http://dx.doi.org/10.1097/00005392-199908000-00015","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","339–342","","","","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSA6UHDL","journalArticle","1999","Durek, Christoph; Rusch-Gerdes, Sabine; Jocham, Dieter; Bohle, Andreas","INTERFERENCE OF MODERN ANTIBIOTICS WITH BACILLUS-CALMETTE-GUERIN (BCG) VIABILITY","The Journal of Urology","","0022-5347","10.1097/00005392-199904020-00143","http://dx.doi.org/10.1097/00005392-199904020-00143","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","285–285","","","","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KSMAML6P","journalArticle","1999","ALI-EL-DEIN, BEDEIR; NABEEH, ADEL; ISMAIL, EL-HOUSSAINI; GHONEIM, MOHAMED A.","SEQUENTIAL BACILLUS CALMETTE-GUERIN AND EPIRUBICIN VERSUS BACILLUS CALMETTE-GUERIN ALONE FOR SUPERFICIAL BLADDER TUMORS: A RANDOMIZED PROSPECTIVE STUDY","Journal of Urology","","0022-5347","10.1016/s0022-5347(05)68555-2","http://dx.doi.org/10.1016/s0022-5347(05)68555-2","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","339–342","","2","162","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SXD5ILHK","journalArticle","1999","Oh, Bong Ryoul; Nakajima, Koichi; Dahiya, Rajvir","Bacillus Calmette-Guerin (BCG) up-regulates iNOS gene and protein expression in rat bladder","The Journal of Urology","","0022-5347","10.1097/00005392-199904010-00473","http://dx.doi.org/10.1097/00005392-199904010-00473","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","118–118","","","","","","","","","","","","","","","","","","","","Publisher: Ovid Technologies (Wolters Kluwer Health) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NHR3DLEE","journalArticle","1999","Rosenberger, William F.","Randomized Play-the-Winner Clinical Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(99)00013-6","http://dx.doi.org/10.1016/s0197-2456(99)00013-6","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","328–342","","4","20","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6MBY3LMN","journalArticle","1999","Berger, Vance W.; Exner, Derek V.","Detecting Selection Bias in Randomized Clinical Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(99)00014-8","http://dx.doi.org/10.1016/s0197-2456(99)00014-8","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","319–327","","4","20","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2YQPAZLZ","journalArticle","1999","ZODPEY, SANJAY P.; BANSOD, B. S.; SHRIKHANDE, S. N.; MALDHURE, B. R.; KULKARNI, S. W.","Protective effect of Bacillus Calmette Guerin (BCG) against leprosy: a population-based case-control study in Nagpur, India","Leprosy Review","","0305-7518","10.5935/0305-7518.19990032","http://dx.doi.org/10.5935/0305-7518.19990032","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","","","3","70","","","","","","","","","","","","","","","","","Publisher: GN1 Genesis Network Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGWJ3Y4S","journalArticle","1999","Fischer-Lapp, Krista; Goetghebeur, Els","Practical Properties of Some Structural Mean Analyses of the Effect of Compliance in Randomized Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(99)00027-6","http://dx.doi.org/10.1016/s0197-2456(99)00027-6","","1999","2023-07-03 03:10:22","2023-07-03 03:10:22","","531–546","","6","20","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKKN9HPL","journalArticle","1998","Perlmutter, Donna L.; Scherer, Roberta; Lurye, Olga; Howard, Lucy","Quality control methods for telephone interviewing in randomized controlled trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(98)80228-6","http://dx.doi.org/10.1016/s0197-2456(98)80228-6","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","","","3","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5BTGV37X","journalArticle","1998","Hauck, Walter W.; Anderson, Sharon; Marcus, Sue M.","Should We Adjust for Covariates in Nonlinear Regression Analyses of Randomized Trials?","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(97)00147-5","http://dx.doi.org/10.1016/s0197-2456(97)00147-5","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","249–256","","3","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PIJ3DGZF","journalArticle","1998","Kean, Yin M.; Thomas, Ronald G.; Thal, Leon J.","Power calculation for randomized start design","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(98)80118-9","http://dx.doi.org/10.1016/s0197-2456(98)80118-9","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","","","3","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6FMAXDG","journalArticle","1998","Rajab, M. H.; Snyder, S. K.; Baisden, C. E.; Cummings, C. C.","Long-term tracking of randomized comparison groups","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(98)80143-8","http://dx.doi.org/10.1016/s0197-2456(98)80143-8","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","","","3","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HM4I579B","journalArticle","1998","Hornberger, John; Eghtesady, Pirooz","The Cost-Benefit of a Randomized Trial to a Health Care Organization","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(97)00098-6","http://dx.doi.org/10.1016/s0197-2456(97)00098-6","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","198–211","","2","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYSNBZYH","journalArticle","1998","Kj˦rgå, Lise Lotte; Kruse, Alexandra Yasmin; Krogsgaard, Kim; Gluud, Christian; Mortensen, Erik Lykke; Gottschau, Adam","The impact of written information on outpatients' knowledge about and attitude towards randomized clinical trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(98)80182-7","http://dx.doi.org/10.1016/s0197-2456(98)80182-7","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","","","3","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F8F5NB84","journalArticle","1998","","Editorial","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(98)00017-8","http://dx.doi.org/10.1016/s0197-2456(98)00017-8","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","313–313","","4","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PR9B2QY8","journalArticle","1998","","Discussion","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(98)00024-5","http://dx.doi.org/10.1016/s0197-2456(98)00024-5","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","534–534","","6","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YIFHEDMG","journalArticle","1998","Boudes, Pol","Drug Compliance in Therapeutic Trials","Controlled Clinical Trials","","0197-2456","10.1016/s0197-2456(98)00005-1","http://dx.doi.org/10.1016/s0197-2456(98)00005-1","","1998","2023-07-03 03:10:23","2023-07-03 03:10:23","","257–268","","3","19","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
