"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WH7YWE8J","journalArticle","2022","Khan, N. H.; Rouphael, N. G.; Baden, L. R.; Graciaa, D. S.","Is the BCG Vaccine an Answer to Future Pandemic Preparedness?","Vaccines","","","","https://www.mdpi.com/2076-393X/10/2/201","… Data from ongoing prospective, randomized clinical trials of BCG and COVID-19 and respiratory illnesses in general may provide needed higher quality evidence for this strategy. In …","2022","2023-07-03 03:11:42","2023-07-03 03:11:42","","","","","","","","","","","","","","","","","","","","","","Publisher: mdpi.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5DRUSCZ7","journalArticle","2022","Velayutham, B.; Thiruvengadam, K.; ...","Revisiting the Chingleput BCG vaccination trial for the impact of BCG revaccination on the incidence of tuberculosis disease","Indian Journal of …","","","","https://journals.lww.com/ijmr/Abstract/9000/Revisiting_the_Chingleput_BCG_vaccination_trial.99886.aspx","… Randomized trials have suggested a sex-specific effect in all… BCG against COVID-1923,25. In a TB endemic country like India, wherein BCG is given at birth, revaccination for COVID-19 …","2022","2023-07-03 03:11:42","2023-07-03 03:11:42","","","","","","","","","","","","","","","","","","","","","","Publisher: journals.lww.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MPYLQGNC","journalArticle","2022","Dockrell, H. M.; Butkeviciute, E.","Can what have we learnt about BCG vaccination in the last 20 years help us to design a better tuberculosis vaccine?","Vaccine","","","","https://www.sciencedirect.com/science/article/pii/S0264410X21001092","… A recent retrospective population-based cohort analysis of BCG vaccination studies in Norway … new trials of BCG vaccination as an interim protective measure against COVID-19, for …","2022","2023-07-03 03:11:42","2023-07-03 03:11:42","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKP4DTJZ","journalArticle","2022","Kons, K. M.; Wood, M. L.; Peck, L. C.; Hershberger, S. M.; ...","Exclusion of reproductive-aged women in COVID-19 vaccination and clinical trials","Women's Health …","","","","https://www.sciencedirect.com/science/article/pii/S1049386722000573","… of COVID-19 (BCG, MMR, mycobacterium). For other treatments, our search was modified by entering the name of each treatment in “other terms.” Although there are a multitude of …","2022","2023-07-03 03:11:42","2023-07-03 03:11:42","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7PWNTWRY","book","2022","Renz-Polster, H.","BCG Vaccination as a Treatment Option for ME/CFS and Post Covid Syndrome?","","","","","https://www.kinder-verstehen.de/wp-content/uploads/BCG_hypothesis_short_251222.pdf","… explaining the BCG effect on blood glucose levels in the T1D trials.(… Fifth, the immune effects of BCG also include induction of … may explain the effects of BCG in MS with its pathogenetic …","2022","2023-07-03 03:11:42","2023-07-03 03:11:42","","","","","","","","","","","","","kinder-verstehen.de","","","","","","","","","Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S7UQZ24K","journalArticle","2022","Iftikhar, A.; Naseer, A.; Sharif, A.; Gillani, Y. R.; ...","Disease Spectrum in COVID-19 Cohort with Travel History from Iran","Journal of Shalamar …","","","","https://www.journal.smdc.edu.pk/index.php/journal/article/view/91","… We conducted this study to determine disease spectrum of Covid-19 in cohort with travel … COVID-19 with higher mortality rates.In our study population, a history of BCG vaccination …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: journal.smdc.edu.pk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SG86XMD6","journalArticle","2022","Arikan, A.; Güvenir, M.","Can BCG Vaccine Be a Potential Tool for COVID-19?","Flora","","","","https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-2238767","… a strong relationship between BCG immunization and COVID-19 although some are against … clinical trials, there is still no evidence that BCG vaccine is effective against COVID-19. …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: pesquisa.bvsalud.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPHMG384","journalArticle","2022","Dow, C. T.; Greenblatt, C. L.; Chan, E. D.; Dow, J. F.","Evaluation of BCG vaccination and plasma amyloid: A prospective, pilot study with implications for Alzheimer's Disease","Microorganisms","","","","https://www.mdpi.com/2076-2607/10/2/424","… It is notable that the ongoing BCG clinical trials for … of BCG in the COVID-19 pandemic; BCG benefit has been shown in both animal COVID-19 studies and humans where BCG …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: mdpi.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4BSEDM3","journalArticle","2022","Maharajan, M. K.; Rajiah, K.; Pogula, B.; ...","Pharmaceutical, biological agents, and vaccines under clinical trials for COVID-19 and roles of pharmacists to combat COVID-19, an update","Journal of Research …","","","","https://www.researchgate.net/profile/Kingston-Rajiah/publication/365491008_Pharmaceutical_biological_agents_and_vaccines_under_clinical_trials_for_COVID-19_and_roles_of_pharmacists_to_combat_COVID-19_an_update/links/637b0ce354eb5f547cedfd16/Pharmaceutical-biological-agents-and-vaccines-under-clinical-trials-for-COVID-19-and-roles-of-pharmacists-to-combat-COVID-19-an-update.pdf","… the COVID-19 pandemic and provided an outline of the therapeutic agents, which are under clinical trial that may be helpful to treat COVID-19. This … Bacillus Calmette-Guerin (BCG) live …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: researchgate.net Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZ2LKZX6","journalArticle","2022","Zimmermann, P.; Curtis, N.","Why does the severity of COVID-19 differ with age?: understanding the mechanisms underlying the age gradient in outcome following SARS-CoV-2 infection","The Pediatric Infectious Disease Journal","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8740029/","… any protection against COVID-19 from BCG given many decades earlier. One RCT in the elderly reported that BCG reduced the incidence and severity of COVID-19. Larger RCTs of …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZPPKU7ZW","journalArticle","2022","Geckin, B.; Föhse, F. K.; Domínguez-Andrés, J.; ...","Trained immunity: implications for vaccination","Current Opinion in …","","","","https://www.sciencedirect.com/science/article/pii/S0952791522000371","… RCT in elderly, BCG vaccination of elderly in the Netherlands did not reduce the total number of COVID-19 … In contrast, a BCG revaccination trial in Greece reduced the total number of …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W64QHUR4","journalArticle","2022","Marinaik, S. Basavewowdanadoddi; ...","Does BCG Or MMR Or Routine Vaccination Coverage Protect Against COVID Infection And Mortality In India?","National Journal of …","","","","https://eprints.nirt.res.in/1938/1/202259.pdf","… The higher proportion of COVID19 infection in the younger age … routine BCG and MMR vaccinations on COVID-19 infection.… Indian cohort is highly vulnerable to COVID-19 infection …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: eprints.nirt.res.in Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BIRSJUT","journalArticle","2022","Adzic-Vukicevic, T.; Stosic, M.; Antonijevic, G.; ...","Tuberculosis and COVID-19 co-infection in Serbia: Pandemic challenge in a low-burden country","Frontiers in …","","","10.3389/fmed.2022.971008","https://www.frontiersin.org/articles/10.3389/fmed.2022.971008/full","… COVID-19 co-infected cohort in Serbia as a low-burden country and compare it to the global TB/COVID-19 cohort… strategies, including a reduction of BCG vaccination by up to 60% in …","2022","2023-07-03 03:11:43","2023-07-03 03:11:43","","","","","","","","","","","","","","","","","","","","","","Publisher: frontiersin.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LC2FM8L9","journalArticle","2022","Akelew, Y.; Andualem, H.; Ebrahim, E.; ...","Immunomodulation of COVID‐19 severity by helminth co‐infection: Implications for COVID‐19 vaccine efficacy","Immunity …","","","10.1002/iid3.573","https://onlinelibrary.wiley.com/doi/abs/10.1002/iid3.573","… On the other hand, studies of clinical trials showed BCG vaccination had … been hypothesized that Bacillus Calmette–Guerin (BCG) vaccination might reduce the severity of COVID-19 by …","2022","2023-07-03 03:11:44","2023-07-03 03:11:44","","","","","","","","","","","","","","","","","","","","","","Publisher: Wiley Online Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PT4Q7XYX","journalArticle","2022","Jain, N.; Gupta, V.; Chakraborty, C.; Madan, A.; ...","Empirical Assessment of Bacillus Calmette-Guérin Vaccine to Combat COVID-19.","… , Materials &Continua","","","","https://www.academia.edu/download/87612228/pdf.pdf","… first study of BCG correlation with COVID-19 mortality to … BCG induces trained immunity to protect COVID-19, but this hypothesis needs to be tested in rigorous randomized clinical trials. …","2022","2023-07-03 03:11:44","2023-07-03 03:11:44","","","","","","","","","","","","","","","","","","","","","","Publisher: academia.edu Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5MD4RZB2","journalArticle","2022","Kolla, E.; Weill, A.; Desplas, D.; Semenzato, L.; Zureik, M.; ...","Does Measles, Mumps, and Rubella (MMR) Vaccination Protect against COVID-19 Outcomes: A Nationwide Cohort Study","Vaccines","","","","https://www.mdpi.com/2076-393X/10/11/1938","… (BCG) and measles–mumps–rubella (MMR) vaccines have been the subject of several studies and clinical trials … We conducted a French cohort study that compared children vaccinated …","2022","2023-07-03 03:11:44","2023-07-03 03:11:44","","","","","","","","","","","","","","","","","","","","","","Publisher: mdpi.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZZBCC78D","journalArticle","2022","Miteva, D.; Peshevska-Sekulovska, M.; ...","Mucosal COVID-19 vaccines: Risks, benefits and control of the pandemic","World Journal of …","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9523321/","… However, the obtained data suggest that BCG does not reduce COVID-19 mortality. Still, … controlled trials will show whether BCG reduces the frequency and severity of COVID-19. A …","2022","2023-07-03 03:11:44","2023-07-03 03:11:44","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
